case,GPU_NO,Runtime
case4,1,2279.5
case4,1,2279.88
case4,1,2278.81
case4,1,2279.76
case4,1,2281.12
case4,1,2279.1
case4,1,2280.7
case4,1,2281.03
case4,1,2278.67
case4,1,2281.04
case4,1,2279.81
case4,1,2280.12
case4,1,2281.14
case4,1,2280.3
case4,1,2280.76
case4,1,2279.74
case4,1,2280.4
case4,1,2279.14
case4,1,2280.46
case4,1,2281.08
case4,1,2280.08
case4,1,2280.23
case4,1,2280.85
case4,1,2279.77
case4,1,2236.72
case4,1,2244.4
case4,1,2245.16
case4,1,2245.9
case4,1,2254.63
case4,1,2260.28
case4,1,2262.96
case4,1,2262.52
case4,1,2263.04
case4,1,2263.41
case4,1,2266.68
case4,1,2266.66
case4,1,2267.09
case4,1,2269.29
case4,1,2267.83
case4,1,2267.53
case4,1,2266.3
case4,1,2275.84
case4,1,2275.92
case4,1,2276.81
case4,1,2276.18
case4,1,2279.11
case4,1,2279.96
case4,1,2279.45
case4,1,2279.16
case4,1,2278.43
case4,1,2278.93
case4,1,2279.89
case4,1,2280.36
case4,1,2281.75
case4,1,2281.5
case4,1,2280.89
case4,1,2279.84
case4,1,2280.78
case4,1,2281.49
case4,1,2281.52
case4,1,2282.59
case4,1,2281.49
case4,1,2280.1
case4,1,2281.28
case4,1,2278.65
case4,1,2280.79
case4,1,2279.64
case4,1,2280
case4,1,2279.42
case4,1,2279.61
case4,1,2280.11
case4,1,2275.77
case4,1,2279.92
case4,1,2276.81
case4,1,2278.12
case4,1,2277.97
case4,1,2276.89
case4,1,2275.74
case4,1,2274.6
case4,1,2276.8
case4,1,2277.73
case4,1,2276.38
case4,1,2279.36
case4,1,2274.57
case4,1,2277.02
case4,1,2277.23
case4,1,2277.99
case4,1,2278.12
case4,1,2275.25
case4,1,2278.2
case4,1,2274.82
case4,1,2275.23
case4,1,2277.62
case4,1,2276.24
case4,1,2277.23
case4,1,2275.59
case4,1,2278.9
case4,1,2275.5
case4,1,2276.2
case4,1,2275.73
case4,1,2275.88
case4,1,2273.56
case4,1,2277.55
case4,1,2275.6
case4,1,2276.29
case4,1,2274.14
case4,1,2278.86
case4,1,2279.47
case4,1,2275.54
case4,1,2277.01
case4,1,2275.1
case4,1,2277.69
case4,1,2278.24
case4,1,2278.11
case4,1,2277.28
case4,1,2276.85
case4,1,2275.22
case4,1,2275.14
case4,1,2274.78
case4,1,2277.8
case4,1,2275.71
case4,1,2275.46
case4,1,2275.48
case4,1,2278.79
case4,1,2217
case4,1,2222.91
case4,1,2234.35
case4,1,2237.32
case4,1,2239.37
case4,1,2241.47
case4,1,2245.11
case4,1,2244.17
case4,1,2246.1
case4,1,2246.8
case4,1,2262.55
case4,1,2263.24
case4,1,2265.62
case4,1,2267.14
case4,1,2266.62
case4,1,2277.79
case4,1,2280.63
case4,1,2281.48
case4,1,2285.2
case4,1,2286.6
case4,1,2288.9
case4,1,2288.46
case4,1,2289.62
case4,1,2289.78
case4,1,2288.56
case4,1,2298.86
case4,1,2303.62
case4,1,2302.13
case4,1,2303.93
case4,1,2304.44
case4,1,2303.14
case4,1,2300.5
case4,1,2298.35
case4,1,2291.61
case4,1,2295.73
case4,1,2290.74
case4,1,2291.06
case4,1,2287.87
case4,1,2287.93
case4,1,2287.49
case4,1,2287.34
case4,1,2286.15
case4,1,2284.4
case4,1,2283.05
case4,1,2280.19
case4,1,2279.7
case4,1,2279.38
case4,1,2280.34
case4,1,2279
case4,1,2276.17
case4,1,2275.99
case4,1,2275.56
case4,1,2276.81
case4,1,2276.49
case4,1,2276.69
case4,1,2275.54
case4,1,2276.13
case4,1,2274.64
case4,1,2275.82
case4,1,2273.73
case4,1,2274.19
case4,1,2274.37
case4,1,2271.61
case4,1,2274.59
case4,1,2275.95
case4,1,2274.5
case4,1,2273.5
case4,1,2275.87
case4,1,2270.03
case4,1,2275.34
case4,1,2275.17
case4,1,2275.51
case4,1,2275.09
case4,1,2275.52
case4,1,2273.29
case4,1,2270.99
case4,1,2273.76
case4,1,2274.11
case4,1,2274.71
case4,1,2275.05
case4,1,2275.06
case4,1,2272.52
case4,1,2274.3
case4,1,2274.35
case4,1,2274.47
case4,1,2273.32
case4,1,2273.5
case4,1,2273.63
case4,1,2269.49
case4,1,2271.47
case4,1,2270.13
case4,1,2273.7
case4,1,2274.46
case4,1,2275.12
case4,1,2273.37
case4,1,2270.65
case4,1,2275.42
case4,1,2272.87
case4,1,2273.76
case4,1,2273.03
case4,0,2244.79
case4,0,2246.09
case4,0,2253.59
case4,0,2266.81
case4,0,2267
case4,0,2267.17
case4,0,2283.19
case4,0,2283.08
case4,0,2285.49
case4,0,2288.98
case4,0,2290.71
case4,0,2291.07
case4,0,2291.86
case4,0,2292.62
case4,0,2301.37
case4,0,2309.53
case4,0,2311.76
case4,0,2313.45
case4,0,2313.41
case4,0,2315.77
case4,0,2326.91
case4,0,2330.86
case4,0,2331.06
case4,0,2334.75
case4,0,2334.23
case4,0,2336.67
case4,0,2337.49
case4,0,2337.23
case4,0,2337.7
case4,0,2337.53
case4,0,2337.54
case4,0,2338.21
case4,0,2338.09
case4,0,2336.44
case4,0,2338.09
case4,0,2334.21
case4,0,2333.66
case4,0,2334.86
case4,0,2331.42
case4,0,2331.4
case4,0,2331.43
case4,0,2331.09
case4,0,2331.13
case4,0,2330.1
case4,0,2330.1
case4,0,2329.76
case4,0,2330.15
case4,0,2329.87
case4,0,2330.29
case4,0,2330.4
case4,0,2329.08
case4,0,2328.68
case4,0,2328.57
case4,0,2329.11
case4,0,2327.41
case4,0,2327.9
case4,0,2327.62
case4,0,2328.34
case4,0,2328.42
case4,0,2326.7
case4,0,2328.93
case4,0,2328.48
case4,0,2325.15
case4,0,2329.04
case4,0,2327.86
case4,0,2324.46
case4,0,2328.08
case4,0,2328.75
case4,0,2320.83
case4,0,2328.89
case4,0,2327.25
case4,0,2324.76
case4,0,2323.54
case4,0,2321.5
case4,0,2326.57
case4,0,2325.51
case4,0,2323.51
case4,0,2322.56
case4,0,2324.95
case4,0,2328.35
case4,0,2324.27
case4,0,2325.41
case4,0,2322.94
case4,0,2317.79
case4,0,2321.17
case4,0,2318.98
case4,0,2324.2
case4,0,2325.79
case4,0,2327.68
case4,0,2323.79
case4,0,2322.84
case4,0,2323.52
case4,0,2324.26
case4,0,2324.21
case4,0,2326.06
case4,0,2328.3
case4,0,2324.86
case4,0,2324.95
case4,0,2323.97
case4,0,2319.81
case4,0,2287.12
case4,0,2289.32
case4,0,2291.15
case4,0,2291.53
case4,0,2291.85
case4,0,2291.21
case4,0,2304.19
case4,0,2313.22
case4,0,2308.88
case4,0,2311.2
case4,0,2312.58
case4,0,2310.31
case4,0,2314.13
case4,0,2312.8
case4,0,2313.07
case4,0,2313.73
case4,0,2314.08
case4,0,2312.72
case4,0,2312.75
case4,0,2313.81
case4,0,2313.49
case4,0,2314.13
case4,0,2312.78
case4,0,2313.48
case4,0,2313.87
case4,0,2312.85
case4,0,2312.97
case4,0,2312.95
case4,0,2314.04
case4,0,2313.69
case4,0,2322.78
case4,0,2329.78
case4,0,2329.99
case4,0,2330.18
case4,0,2330.96
case4,0,2330.58
case4,0,2328.75
case4,0,2329.87
case4,0,2329.54
case4,0,2330.59
case4,0,2330.36
case4,0,2329.91
case4,0,2330.08
case4,0,2330.83
case4,0,2330.58
case4,0,2330.59
case4,0,2330.93
case4,0,2331.43
case4,0,2331.07
case4,0,2330.73
case4,0,2330.18
case4,0,2330.39
case4,0,2331.37
case4,0,2331.14
case4,0,2331.22
case4,0,2330.91
case4,0,2331.14
case4,0,2331.12
case4,0,2330.9
case4,0,2331.21
case4,0,2331.11
case4,0,2330.94
case4,0,2330.92
case4,0,2331.21
case4,0,2330.89
case4,0,2330.91
case4,0,2330.8
case4,0,2331.32
case4,0,2331.05
case4,0,2330.93
case4,0,2330.98
case4,0,2331.34
case4,0,2331.21
case4,0,2330.78
case4,0,2330.74
case4,0,2331.34
case4,0,2331.19
case4,0,2330.98
case4,0,2331.01
case4,0,2330.91
case4,0,2330.67
case4,0,2331.12
case4,0,2331.27
case4,0,2331.05
case4,0,2331.12
case4,0,2330.98
case4,0,2330.99
case4,0,2331.13
case4,0,2330.95
case4,0,2330.92
case4,0,2330.85
case4,0,2331.3
case4,0,2331.09
case4,0,2330.64
case4,0,2330.72
case4,0,2331.3
case4,0,2330.79
case4,0,2331.13
case4,0,2330.94
case4,0,2331.19
case4,0,2288.66
case4,0,2293.47
case4,0,2306.71
case4,0,2310.01
case4,0,2311.34
case4,0,2312.44
case4,0,2314.45
case4,0,2312.74
case4,0,2313.1
case4,0,2313.48
case4,0,2314.32
case4,0,2313.09
case4,0,2313.01
case4,0,2312.79
case4,0,2314.06
case4,0,2314.21
case4,0,2312.95
case4,0,2313.04
case4,0,2313.21
case4,0,2327.32
case4,0,2329.25
case4,0,2329.61
case4,0,2330.01
case4,0,2330.59
case4,0,2330.78
case4,0,2330.56
case4,0,2330.93
case4,0,2330.78
case4,0,2331.25
case4,0,2331.11
case4,0,2330.94
case4,0,2331.22
case4,0,2330.83
case4,0,2331.23
case4,0,2330.97
case4,0,2331.21
case4,0,2331.02
case4,0,2331.1
case4,0,2331.25
case4,0,2331.18
case4,0,2331.12
case4,0,2331.07
case4,0,2331.11
case4,0,2330.81
case4,0,2331.34
case4,0,2331.09
case4,0,2331.03
case4,0,2330.9
case4,0,2331.41
case4,0,2331.27
case4,0,2330.8
case4,0,2330.66
case4,0,2331.28
case4,0,2331.3
case4,0,2330.91
case4,0,2331.48
case4,0,2331.28
case4,0,2331.24
case4,0,2330.99
case4,0,2330.88
case4,0,2332.52
case4,0,2331.47
case4,0,2333.56
case4,0,2331.02
case4,0,2331.18
case4,0,2331.12
case4,0,2330.96
case4,0,2330.86
case4,0,2331.03
case4,0,2330.71
case4,0,2330.96
case4,0,2330.88
case4,0,2331.09
case4,0,2330.45
case4,0,2330.56
case4,0,2331.33
case4,0,2331
case4,0,2330.34
case4,0,2328.81
case4,0,2331.5
case4,0,2329.61
case4,0,2329.24
case4,0,2329.76
case4,0,2329.65
case4,0,2329.98
case4,0,2330.53
case4,0,2332.18
case4,0,2328.98
case4,0,2329.91
case4,0,2329.57
case4,0,2329.73
case4,0,2330.1
case4,0,2330.56
case4,0,2331.68
case4,0,2329.08
case4,0,2328.83
case4,0,2329.17
case4,0,2329.58
case4,0,2329.56
case4,0,2330.47
case4,0,2287.65
case4,0,2290.75
case4,0,2290.9
case4,0,2291.81
case4,0,2308.11
case4,0,2310.57
case4,0,2309.95
case4,0,2309.52
case4,0,2313.87
case4,0,2312.7
case4,0,2313.13
case4,0,2313.55
case4,0,2314.22
case4,0,2312.78
case4,0,2313.11
case4,0,2313.27
case4,0,2313.78
case4,0,2323.43
case4,0,2329.9
case4,0,2330.86
case4,0,2330.75
case4,0,2330.47
case4,0,2330.62
case4,0,2330.82
case4,0,2331.2
case4,0,2331.03
case4,0,2330.9
case4,0,2330.64
case4,0,2331.3
case4,0,2330.99
case4,0,2331.1
case4,0,2331.4
case4,0,2331.19
case4,0,2331.09
case4,0,2331.07
case4,0,2331.43
case4,0,2331.34
case4,0,2331.14
case4,0,2332.63
case4,0,2330.78
case4,0,2330.7
case4,0,2331.3
case4,0,2331.24
case4,0,2330.86
case4,0,2330.85
case4,0,2330.53
case4,0,2330.22
case4,0,2329.57
case4,0,2330.19
case4,0,2330.52
case4,0,2330.28
case4,0,2330.18
case4,0,2330.94
case4,0,2329.59
case4,0,2329.14
case4,0,2329.33
case4,0,2329.41
case4,0,2329.24
case4,0,2330.15
case4,0,2330.03
case4,0,2331.24
case4,0,2330.78
case4,0,2329.14
case4,0,2329.31
case4,0,2329.27
case4,0,2329.85
case4,0,2329.64
case4,0,2329.23
case4,0,2330
case4,0,2330.26
case4,0,2330.89
case4,0,2329.22
case4,0,2329.75
case4,0,2329.82
case4,0,2329.7
case4,0,2330.36
case4,0,2330.34
case4,0,2328.79
case4,0,2328.67
case4,0,2329.5
case4,0,2329.46
case4,0,2328.92
case4,0,2327.47
case4,0,2329.94
case4,0,2330.12
case4,0,2330.02
case4,0,2329.9
case4,0,2330.04
case4,0,2329.09
case4,0,2329.49
case4,0,2331.13
case4,0,2329.52
case4,0,2330.09
case4,0,2329.84
case4,0,2330.11
case4,0,2330.03
case4,0,2330.37
case4,0,2328.59
case4,0,2329.25
case4,0,2327.64
case4,2,2230.83
case4,2,2240.88
case4,2,2241.65
case4,2,2252.92
case4,2,2242.91
case4,2,2245.19
case4,2,2247.03
case4,2,2252.67
case4,2,2255.62
case4,2,2255.98
case4,2,2257.36
case4,2,2262.33
case4,2,2261.56
case4,2,2262.68
case4,2,2262.09
case4,2,2264.75
case4,2,2263.91
case4,2,2263.91
case4,2,2264.66
case4,2,2266.03
case4,2,2263.98
case4,2,2265.3
case4,2,2266.89
case4,2,2267.99
case4,2,2267.02
case4,2,2266.42
case4,2,2267.07
case4,2,2267.7
case4,2,2266.87
case4,2,2267.39
case4,2,2266.43
case4,2,2267.46
case4,2,2266.46
case4,2,2267.94
case4,2,2266.32
case4,2,2267.34
case4,2,2266.4
case4,2,2266.71
case4,2,2268
case4,2,2267.3
case4,2,2266.48
case4,2,2267.4
case4,2,2264.66
case4,2,2267.05
case4,2,2266.4
case4,2,2266.76
case4,2,2266.04
case4,2,2267.09
case4,2,2265.86
case4,2,2265.5
case4,2,2265.6
case4,2,2265
case4,2,2265.13
case4,2,2266.02
case4,2,2264.52
case4,2,2264.7
case4,2,2264.73
case4,2,2266.42
case4,2,2264.28
case4,2,2266.13
case4,2,2264.63
case4,2,2264.56
case4,2,2264.61
case4,2,2265.88
case4,2,2264.27
case4,2,2263.96
case4,2,2264.43
case4,2,2265.75
case4,2,2264.42
case4,2,2263.36
case4,2,2264.55
case4,2,2265.85
case4,2,2264.17
case4,2,2266.01
case4,2,2264.48
case4,2,2266.28
case4,2,2264.88
case4,2,2265
case4,2,2263.35
case4,2,2265.03
case4,2,2264.95
case4,2,2264.87
case4,2,2264.61
case4,2,2265.94
case4,2,2264.24
case4,2,2265.91
case4,2,2263.57
case4,2,2264.17
case4,2,2264.52
case4,2,2266.45
case4,2,2264.38
case4,2,2265.77
case4,2,2265.02
case4,2,2265.35
case4,2,2263.79
case4,2,2265.26
case4,2,2265.3
case4,2,2263.78
case4,2,2264.87
case4,2,2265.19
case4,2,2223.32
case4,2,2240.5
case4,2,2240.23
case4,2,2242.31
case4,2,2243.65
case4,2,2243.54
case4,2,2244.39
case4,2,2245.84
case4,2,2248.44
case4,2,2251.57
case4,2,2255.52
case4,2,2257.68
case4,2,2252.53
case4,2,2262
case4,2,2262.03
case4,2,2262.04
case4,2,2261.5
case4,2,2263.48
case4,2,2262.88
case4,2,2263.59
case4,2,2264.56
case4,2,2265.93
case4,2,2263.05
case4,2,2264.16
case4,2,2265.03
case4,2,2264.33
case4,2,2265.43
case4,2,2265.95
case4,2,2265.51
case4,2,2265.5
case4,2,2265.82
case4,2,2264.08
case4,2,2266.38
case4,2,2266.41
case4,2,2266.8
case4,2,2267.12
case4,2,2265.96
case4,2,2266.84
case4,2,2264.11
case4,2,2266.89
case4,2,2266.12
case4,2,2266.35
case4,2,2267.59
case4,2,2266.52
case4,2,2265.6
case4,2,2266.56
case4,2,2267.53
case4,2,2266.39
case4,2,2265.64
case4,2,2266.48
case4,2,2266.98
case4,2,2266.7
case4,2,2267.34
case4,2,2266.54
case4,2,2266.87
case4,2,2266.57
case4,2,2267.26
case4,2,2266.86
case4,2,2267.14
case4,2,2266.55
case4,2,2266.97
case4,2,2267.63
case4,2,2266.9
case4,2,2267.58
case4,2,2266.93
case4,2,2267.69
case4,2,2266.83
case4,2,2267.76
case4,2,2267.02
case4,2,2267.72
case4,2,2266.91
case4,2,2267.75
case4,2,2266.56
case4,2,2265.93
case4,2,2266.44
case4,2,2267.01
case4,2,2267.81
case4,2,2266.89
case4,2,2267.67
case4,2,2266.98
case4,2,2267.57
case4,2,2266.81
case4,2,2267.26
case4,2,2266.84
case4,2,2267.56
case4,2,2267.03
case4,2,2267.87
case4,2,2266.83
case4,2,2267.17
case4,2,2267.04
case4,2,2267.57
case4,2,2266.52
case4,2,2267.23
case4,2,2266.28
case4,2,2266.77
case4,2,2266.51
case4,2,2267.05
case4,2,2267.56
case4,2,2266.98
case4,2,2267.67
case4,2,2232.53
case4,2,2241.62
case4,2,2243.76
case4,2,2244
case4,2,2244.87
case4,2,2244.43
case4,2,2247.5
case4,2,2252.47
case4,2,2254.48
case4,2,2256.16
case4,2,2257.99
case4,2,2262.88
case4,2,2261.89
case4,2,2261.7
case4,2,2262.86
case4,2,2261.64
case4,2,2264.84
case4,2,2265.06
case4,2,2264.8
case4,2,2265.24
case4,2,2266.43
case4,2,2264.43
case4,2,2264.87
case4,2,2264.64
case4,2,2266.34
case4,2,2266.5
case4,2,2266.81
case4,2,2265.96
case4,2,2267.14
case4,2,2265.78
case4,2,2266.61
case4,2,2266.85
case4,2,2266.75
case4,2,2267.19
case4,2,2266.28
case4,2,2267.3
case4,2,2266.48
case4,2,2267.38
case4,2,2266.12
case4,2,2267.04
case4,2,2266.57
case4,2,2267.15
case4,2,2268
case4,2,2267.09
case4,2,2267.71
case4,2,2266.48
case4,2,2267.26
case4,2,2266.8
case4,2,2267.26
case4,2,2266.48
case4,2,2267.32
case4,2,2266.93
case4,2,2267.25
case4,2,2266.13
case4,2,2267.12
case4,2,2267.89
case4,2,2266.42
case4,2,2267.88
case4,2,2266.53
case4,2,2267.5
case4,2,2266.94
case4,2,2267.69
case4,2,2266.94
case4,2,2267.44
case4,2,2266.78
case4,2,2267.56
case4,2,2267.23
case4,2,2267.7
case4,2,2267.16
case4,2,2267.55
case4,2,2266.66
case4,2,2267.63
case4,2,2266.69
case4,2,2267.69
case4,2,2266.76
case4,2,2267.03
case4,2,2266.62
case4,2,2264.53
case4,2,2263.92
case4,2,2267.2
case4,2,2266.99
case4,2,2266.83
case4,2,2263.98
case4,2,2266.42
case4,2,2265.78
case4,2,2266.02
case4,2,2264.86
case4,2,2266.14
case4,2,2265.39
case4,2,2264.46
case4,2,2264.84
case4,2,2266.16
case4,2,2264.9
case4,2,2266.3
case4,2,2265.39
case4,2,2266.58
case4,2,2264.93
case4,2,2266.73
case4,2,2263.74
case4,2,2266.34
case4,2,2214.31
case4,2,2223.57
case4,2,2236.65
case4,2,2236.96
case4,2,2241.34
case4,2,2243
case4,2,2246.41
case4,2,2251.75
case4,2,2247.79
case4,2,2258.29
case4,2,2260.16
case4,2,2266.64
case4,2,2263.2
case4,2,2262.31
case4,2,2265.44
case4,2,2264.95
case4,2,2267.78
case4,2,2267.53
case4,2,2284.74
case4,2,2286.5
case4,2,2283.91
case4,2,2288.27
case4,2,2287.7
case4,2,2288.27
case4,2,2288.07
case4,2,2287.13
case4,2,2288.59
case4,2,2288.3
case4,2,2287.91
case4,2,2288.43
case4,2,2287.61
case4,2,2287.32
case4,2,2287.75
case4,2,2288.14
case4,2,2282.11
case4,2,2282.23
case4,2,2277.33
case4,2,2280.07
case4,2,2272.11
case4,2,2271.3
case4,2,2270.63
case4,2,2271.16
case4,2,2269.78
case4,2,2271.55
case4,2,2270.43
case4,2,2269.81
case4,2,2268.71
case4,2,2266.9
case4,2,2265.43
case4,2,2266.41
case4,2,2265.38
case4,2,2266.2
case4,2,2264.75
case4,2,2265.73
case4,2,2265.97
case4,2,2264.12
case4,2,2264.14
case4,2,2265.79
case4,2,2264.01
case4,2,2265.95
case4,2,2264.06
case4,2,2264.05
case4,2,2263.62
case4,2,2263.97
case4,2,2263.25
case4,2,2263.8
case4,2,2265.02
case4,2,2262.86
case4,2,2263.89
case4,2,2263.42
case4,2,2264.01
case4,2,2263.76
case4,2,2263.87
case4,2,2265.74
case4,2,2264.14
case4,2,2265.48
case4,2,2264.44
case4,2,2265.23
case4,2,2263.77
case4,2,2264.03
case4,2,2263.85
case4,2,2264.12
case4,2,2263.96
case4,2,2265.66
case4,2,2263.45
case4,2,2264.02
case4,2,2263.54
case4,2,2265.14
case4,2,2264.79
case4,2,2264.97
case4,2,2263.92
case4,2,2261.54
case4,2,2263.67
case4,2,2264
case4,2,2264
case4,2,2263.02
case4,2,2263.84
case4,2,2264.76
case4,2,2263.37
case4,2,2264.84
case12,0,2235.82
case12,0,2242.78
case12,0,2243.6
case12,0,2244.52
case12,0,2250.29
case12,0,2255.44
case12,0,2265.62
case12,0,2265.63
case12,0,2265.91
case12,0,2265.05
case12,0,2280.96
case12,0,2282.79
case12,0,2287.84
case12,0,2287.68
case12,0,2289.28
case12,0,2303.03
case12,0,2303.25
case12,0,2305.83
case12,0,2307.02
case12,0,2308.43
case12,0,2310.2
case12,0,2320.22
case12,0,2322.91
case12,0,2328.4
case12,0,2328.13
case12,0,2328.68
case12,0,2330.54
case12,0,2329.14
case12,0,2331.02
case12,0,2330.56
case12,0,2334.91
case12,0,2333.53
case12,0,2334.12
case12,0,2333.98
case12,0,2334.47
case12,0,2334.45
case12,0,2334.46
case12,0,2334.35
case12,0,2334.4
case12,0,2334.47
case12,0,2334.75
case12,0,2334.91
case12,0,2333.68
case12,0,2334.18
case12,0,2333.57
case12,0,2333.1
case12,0,2333.24
case12,0,2332.77
case12,0,2331.43
case12,0,2331.2
case12,0,2331.19
case12,0,2327.14
case12,0,2328.26
case12,0,2329.06
case12,0,2324.5
case12,0,2326.28
case12,0,2321.39
case12,0,2318.16
case12,0,2325.51
case12,0,2326.2
case12,0,2322.67
case12,0,2322.61
case12,0,2322.89
case12,0,2321.23
case12,0,2315.98
case12,0,2325.33
case12,0,2323.13
case12,0,2318.22
case12,0,2320.98
case12,0,2316.57
case12,0,2315.08
case12,0,2315.73
case12,0,2320.24
case12,0,2315.84
case12,0,2315.62
case12,0,2316.82
case12,0,2314.72
case12,0,2315.34
case12,0,2315.47
case12,0,2314.43
case12,0,2321.26
case12,0,2319.83
case12,0,2314.84
case12,0,2315.73
case12,0,2315.85
case12,0,2316.59
case12,0,2312.27
case12,0,2315.11
case12,0,2316.23
case12,0,2318.02
case12,0,2315.83
case12,0,2319.51
case12,0,2313.01
case12,0,2316.49
case12,0,2316.87
case12,0,2313.11
case12,0,2319.05
case12,0,2321.28
case12,0,2312.42
case12,0,2316.21
case12,0,2285.04
case12,0,2288.75
case12,0,2289.45
case12,0,2287.55
case12,0,2288.72
case12,0,2294.73
case12,0,2304.59
case12,0,2305.23
case12,0,2305.16
case12,0,2307.58
case12,0,2308.42
case12,0,2308.52
case12,0,2308.25
case12,0,2308.86
case12,0,2309.42
case12,0,2308.89
case12,0,2309.15
case12,0,2311.83
case12,0,2310.8
case12,0,2309.99
case12,0,2311.12
case12,0,2312.48
case12,0,2311.52
case12,0,2311.19
case12,0,2311.35
case12,0,2311.97
case12,0,2311.41
case12,0,2311.54
case12,0,2311.84
case12,0,2312.41
case12,0,2311.65
case12,0,2311.7
case12,0,2312.67
case12,0,2312.25
case12,0,2311.46
case12,0,2311.4
case12,0,2311.45
case12,0,2311.85
case12,0,2312.08
case12,0,2310.92
case12,0,2311.18
case12,0,2311.89
case12,0,2312
case12,0,2311.68
case12,0,2310.79
case12,0,2310.9
case12,0,2311.67
case12,0,2312.18
case12,0,2312.56
case12,0,2310.95
case12,0,2311.99
case12,0,2312
case12,0,2311.2
case12,0,2310.98
case12,0,2311.55
case12,0,2310.42
case12,0,2310.97
case12,0,2311.29
case12,0,2311.05
case12,0,2312.42
case12,0,2312.81
case12,0,2311.42
case12,0,2311.43
case12,0,2312.47
case12,0,2312.45
case12,0,2310.59
case12,0,2311.41
case12,0,2311.33
case12,0,2312.17
case12,0,2312.31
case12,0,2311
case12,0,2311.03
case12,0,2311.39
case12,0,2311.99
case12,0,2312.07
case12,0,2311.05
case12,0,2311.25
case12,0,2312.03
case12,0,2312.23
case12,0,2310.55
case12,0,2311.5
case12,0,2312.08
case12,0,2311.74
case12,0,2311.44
case12,0,2311.36
case12,0,2311.72
case12,0,2312.18
case12,0,2310.9
case12,0,2311.18
case12,0,2311.27
case12,0,2312.22
case12,0,2312.25
case12,0,2310.67
case12,0,2311.45
case12,0,2312.23
case12,0,2311.47
case12,0,2312.53
case12,0,2311.32
case12,0,2311.14
case12,0,2311.94
case3,2,2233.57
case3,2,2241.73
case3,2,2241.16
case3,2,2244.67
case3,2,2244.14
case3,2,2245.39
case3,2,2250.79
case3,2,2249.61
case3,2,2251.32
case3,2,2256.57
case3,2,2252.31
case3,2,2258
case3,2,2263.15
case3,2,2261.69
case3,2,2261.51
case3,2,2262.72
case3,2,2262.53
case3,2,2262.94
case3,2,2262.85
case3,2,2264.71
case3,2,2264.78
case3,2,2264.35
case3,2,2264.43
case3,2,2264.86
case3,2,2264.21
case3,2,2265.7
case3,2,2264.37
case3,2,2265.96
case3,2,2264.43
case3,2,2265.65
case3,2,2266.14
case3,2,2266.47
case3,2,2265.07
case3,2,2266.57
case3,2,2264.76
case3,2,2266.44
case3,2,2265.66
case3,2,2267.23
case3,2,2267.4
case3,2,2266.41
case3,2,2264.61
case3,2,2265.88
case3,2,2265.96
case3,2,2266
case3,2,2266.97
case3,2,2267.68
case3,2,2266.82
case3,2,2267.47
case3,2,2266.86
case3,2,2266.52
case3,2,2266.52
case3,2,2267.38
case3,2,2266.35
case3,2,2265.92
case3,2,2266.09
case3,2,2267
case3,2,2266.65
case3,2,2267.32
case3,2,2266.57
case3,2,2267.12
case3,2,2266.7
case3,2,2263.74
case3,2,2266.68
case3,2,2266.89
case3,2,2265.28
case3,2,2267.12
case3,2,2266.48
case3,2,2266.66
case3,2,2266.22
case3,2,2265.59
case3,2,2266.19
case3,2,2267
case3,2,2266.55
case3,2,2267.03
case3,2,2267.96
case3,2,2266.65
case3,2,2267.28
case3,2,2266.86
case3,2,2267.62
case3,2,2266.59
case3,2,2267.2
case3,2,2266.43
case3,2,2267.24
case3,2,2266.11
case3,2,2266.79
case3,2,2266.44
case3,2,2267.11
case3,2,2265.99
case3,2,2266.97
case3,2,2266.8
case3,2,2266.14
case3,2,2266.59
case3,2,2267.28
case3,2,2266.79
case3,2,2265.19
case3,2,2266.7
case3,2,2266.94
case3,2,2266.27
case3,2,2267.08
case3,2,2267.22
case3,2,2226.63
case3,2,2239.27
case3,2,2242.15
case3,2,2242.18
case3,2,2243.82
case3,2,2243.77
case3,2,2244.83
case3,2,2249.4
case3,2,2251.86
case3,2,2255.6
case3,2,2253.54
case3,2,2256.79
case3,2,2255.31
case3,2,2261.26
case3,2,2261.3
case3,2,2262.61
case3,2,2262
case3,2,2262.67
case3,2,2265.38
case3,2,2262.46
case3,2,2264.59
case3,2,2264.16
case3,2,2263.22
